5.569997221,4
10.90578575,5
15.93010665,5
20.71053918,3
14.20650763,5
11.74391997,5
10.01484862,5
28.001812,1
9.244065208,4
8.168229227,4
6.433710881,4
25.48615521,1
26.92363173,1
25.40027966,1
8.435566033,4
27.11798117,1
28.32519298,1
22.79842182,2
16.45779124,3
26.32925998,1
6.651237228,4
13.83608153,5
14.26580426,5
22.77710066,2
10.90832182,5
27.84986005,1
28.02960222,1
21.82788774,2
22.46900177,2
16.85680252,3
22.46571031,2
24.87867584,2
5.25121232,4
13.17746861,5
19.43269779,3
23.28543521,2
27.92062299,1
21.91247318,2
7.940459231,4
28.05486265,1
26.54895677,1
25.0123024,1
27.33167754,1
10.60006773,5
20.74411476,3
28.3752984,1
29.84433861,1
25.44342304,1
28.56456245,1
9.633524006,4
27.15122583,1
14.94669707,5
6.970245194,4
23.08087179,2
29.8709123,1
29.31499784,1
22.45242588,2
20.60353589,3
24.63347671,2
23.54533337,2
7.981552246,4
20.1985583,3
12.5910175,5
22.71913971,2
16.09053787,3
26.99994177,1
5.064614435,4
28.18216724,1
6.895707567,4
7.285606561,4
21.10593518,2
21.90162668,2
26.6262086,1
21.20860265,2
22.06209533,2
8.629393436,4
12.32264369,5
29.92115549,1
29.26627613,1
23.63943617,2
25.3272139,1
12.04188702,5
12.88606168,5
5.822769205,4
5.35029911,4
28.51461432,1
27.08838296,1
8.01448376,4
13.63115473,5
29.8414594,1
26.45461658,1
7.082765328,4
25.01316462,1
23.78165665,2
9.833640737,4
15.19888686,5
6.710903912,4
29.75747114,1
12.41258728,5
9.73521379,4
9.223629047,4
27.70999103,1
22.97386468,2
11.33036754,5
25.53991776,1
21.50454751,2
18.25634245,3
11.06041701,5
25.84580255,1
22.36579896,2
9.145917493,4
11.03733403,5
27.92781026,1
12.91791535,5
15.22983274,5
7.959795113,4
28.05736964,1
27.86479316,1
25.1076629,1
24.96690534,2
16.92868813,3
27.84654395,1
19.58634859,3
20.35355804,3
26.33050507,1
14.09352068,5
25.49331647,1
12.09959398,5
29.37805118,1
6.840145453,4
28.02519997,1
29.22912874,1
23.53888107,2
26.18213527,1
14.40917343,5
12.4631454,5
29.56878506,1
21.11476177,2
27.09658462,1
28.08202452,1
24.19325586,2
7.14809741,4
26.10414445,1
29.10362368,1
12.77248081,5
9.809494294,4
12.90146663,5
23.77420965,2
26.04470107,1
17.76867897,3
8.851520053,4
18.34872703,3
27.29739356,1
25.98444463,1
14.97491026,5
7.679389482,4
29.20288486,1
28.46062839,1
25.81562275,1
28.60267759,1
14.82749649,5
23.64743277,2
27.47023937,1
27.30917756,1
10.46731899,5
6.666338216,4
24.86133054,2
21.4127272,2
26.78519914,1
23.36571398,2
20.93147445,3
21.74609614,2
22.4213693,2
29.90915546,1
22.67320393,2
26.86363459,1
29.70294465,1
15.11540284,5
29.84399038,1
29.1136172,1
26.42007425,1
10.74351494,5
8.086889414,4
28.44619499,1
12.90359594,5
26.24331995,1
23.99217189,2
5.820271199,4
23.30478603,2
23.75269024,2
24.89660971,2
20.83887908,3
24.92278889,2
28.47010438,1
26.75905791,1
28.35437423,1
6.36557135,4
16.39218011,3
29.62342065,1
12.42572166,5
29.52869686,1
24.50647827,2
27.45855931,1
28.22257242,1
19.42614242,3
29.91003306,1
29.65586856,1
23.74593015,2
26.87261885,1
14.92701818,5
26.01418937,1
17.39245509,3
21.67646864,2
28.08584964,1
13.27452851,5
27.99724865,1
25.73479234,1
7.29435426,4
29.78201796,1
23.84976715,2
25.52106618,1
26.1002659,1
5.848304276,4
10.05467398,5
28.19652583,1
14.24507974,5
26.82541157,1
28.22500846,1
19.08346455,3
28.78742483,1
5.027071831,4
27.9688788,1
29.92979673,1
6.140818854,4
25.99753251,1
29.73315815,1
25.40902649,1
28.15264431,1
26.87227888,1
6.571395943,4
29.78874613,1
16.33784514,3
26.58541358,1
17.98560835,3
17.47520518,3
7.477280243,4
29.03666119,1
6.257211827,4
28.79106047,1
8.537038512,4
16.29266737,3
8.58565544,4
17.92942579,3
29.82629581,1
5.434024544,4
6.814161298,4
7.562334533,4
25.11181477,1
13.03209765,5
24.48210816,2
26.73129673,1
18.31838207,3
12.61210388,5
20.74424467,3
25.19001838,1
27.87179507,1
29.22700168,1
15.73872106,5
12.81249635,5
28.81348277,1
26.95966321,1
7.800610672,4
22.24495665,2
6.047132542,4
18.69730638,3
18.00421341,3
26.82403974,1
26.74720372,1
13.35053165,5
18.47779653,3
28.02446095,1
24.98866257,2
26.27018921,1
21.85860457,2
26.2489739,1
23.92386864,2
18.42380309,3
12.78405159,5
11.19063722,5
8.656138837,4
7.745657844,4
25.12325544,1
6.539288715,4
18.56657548,3
29.75433885,1
27.56673724,1
26.66055602,1
13.01835719,5
26.89130148,1
28.89088991,1
9.75064005,4
9.29478248,4
12.4703843,5
16.10986209,3
7.432609968,4
20.79450085,3
14.43395939,5
16.46331655,3
29.26677343,1
23.33906766,2
17.882085,3
25.00503389,1
10.49860383,5
25.90276289,1
22.28559601,2
23.41652589,2
29.43639501,1
14.88344715,5
29.45572206,1
14.32101273,5
12.22628422,5
8.353555772,4
21.80731126,2
18.84813714,3
17.76351386,3
9.537311997,4
22.12728908,2
27.98811849,1
8.047103389,4
25.03276666,1
27.99967439,1
29.98414515,1
26.11709338,1
28.26851667,1
26.83289768,1
27.3969115,1
28.02615674,1
25.70603447,1
11.47635496,5
11.18024269,5
25.97631888,1
21.03043969,2
25.66508475,1
27.5195712,1
27.25647575,1
18.64975574,3
28.19147007,1
26.59511984,1
21.90642463,2
11.01088097,5
9.65525852,4
25.65933746,1
21.8339434,2
19.23267036,3
11.59054519,5
22.30824984,2
25.10352699,1
23.49900571,2
29.08028216,1
28.2219304,1
28.2222284,1
5.784631559,4
10.98066835,5
22.12601538,2
14.96962026,5
29.30831906,1
15.01617151,5
10.68049093,5
26.15371751,1
22.15911927,2
6.548283291,4
15.92514609,5
29.61279941,1
20.25066565,3
27.81638322,1
20.66869769,3
17.67371055,3
25.75639798,1
6.733251523,4
7.241358392,4
23.73561384,2
18.31364961,3
14.29531385,5
15.94702574,5
28.25795037,1
27.33846221,1
13.407521,5
29.28802811,1
6.417347829,4
9.609385245,4
27.0480192,1
29.13025033,1
24.83898755,2
17.05598504,3
14.19201168,5
21.85887086,2
24.7676371,2
22.83520641,2
9.182089421,4
21.199946,2
26.4430826,1
25.43101696,1
27.66310608,1
10.79696917,5
18.94458697,3
25.8195818,1
25.2793411,1
27.77443576,1
15.44363412,5
26.7553717,1
22.30148975,2
24.92190878,2
25.34081482,1
12.21405401,5
5.534881589,4
26.16005308,1
20.02642824,3
9.214446858,4
23.71739547,2
9.382547069,4
28.09716972,1
8.711229024,4
17.65088949,3
26.18578008,1
17.17060525,3
17.0482968,3
14.22308834,5
15.18296396,5
5.453153152,4
23.1122969,2
15.76523224,5
9.692093951,4
21.69660311,2
12.85172936,5
6.713965895,4
28.27503507,1
20.6495482,3
5.387896227,4
14.84240363,5
9.458948009,4
18.01062743,3
7.671398473,4
11.20204133,5
23.6546034,2
18.14592502,3
29.10123852,1
8.279992008,4
22.98223666,2
20.44416739,3
11.46893299,5
26.86441582,1
13.5930119,5
22.43466224,2
29.14098581,1
13.38836104,5
21.24494379,2
25.86187003,1
10.99759577,5
14.86296639,5
14.87310744,5
18.30014797,3
21.40816693,2
15.50539649,5
27.55415908,1
21.51880692,2
19.94753293,3
21.48114038,2
14.72726711,5
20.39706151,3
6.411372022,4
20.86563788,3
13.69408719,5
28.36506849,1
19.05757509,3
15.25710484,5
28.11345778,1
25.06515941,1
16.97994681,3
20.11660752,3
16.49174298,3
12.95896701,5
5.666126824,4
25.38846603,1
6.504175823,4
26.49773594,1
29.53873904,1
22.01206904,2
23.96516817,2
9.815423051,4
22.10128486,2
19.91356602,3
6.845587402,4
27.36432877,1
25.91281653,1
28.60791918,1
10.2826175,5
29.96581237,1
12.26198542,5
27.37731207,1
28.7662402,1
29.38563089,1
22.55397692,2
29.90243772,1
27.80861276,1
17.03893256,3
20.61032761,3
14.35176926,5
18.14315173,3
8.861348265,4
5.333272202,4
12.84638629,5
13.50868903,5
22.21330277,2
5.250287405,4
14.52804824,5
14.71623655,5
28.77619007,1
9.729432002,4
17.43701878,3
27.55374893,1
29.85423642,1
28.70247455,1
27.8559702,1
13.39163108,5
10.47629186,5
15.54412705,5
23.49504754,2
21.43235174,2
26.13453916,1
25.90545243,1
13.51986215,5
9.98285224,4
28.27031219,1
17.53105139,3
24.85107058,2
12.24688081,5
21.81877479,2
11.26162506,5
22.00973613,2
29.30161409,1
19.91604785,3
26.49167067,1
13.04299397,5
15.55133304,5
6.464048629,4
9.270613875,4
27.20722003,1
13.01280481,5
7.516021904,4
18.38648441,3
9.278966188,4
24.07315501,2
11.8973293,5
26.56434273,1
20.09898786,3
29.04908258,1
10.97919931,5
9.022151315,4
26.47805732,1
16.48607079,3
28.34120431,1
28.26650662,1
11.93417813,5
15.02656657,5
23.75291533,2
29.20039872,1
28.88899472,1
8.288977109,4
28.49859844,1
25.60765706,1
25.77305314,1
8.350283935,4
18.44282509,3
27.96656085,1
26.35985116,1
6.950398925,4
7.520848364,4
5.00271735,4
19.06778234,3
25.65061158,1
28.08907854,1
16.85763152,3
22.74040502,2
15.26702901,5
18.9036281,3
25.57199488,1
25.8711701,1
29.94514917,1
27.17467372,1
6.927415017,4
25.09765113,1
11.97660439,5
19.3521558,3
5.908072805,4
18.50930995,3
7.638620495,4
25.73757809,1
18.47772535,3
9.360224592,4
28.8192894,1
8.539531204,4
14.52664405,5
14.85708678,5
26.98992242,1
14.71597658,5
22.51544296,2
9.724868012,4
11.56208828,5
10.97864725,5
9.194033048,4
21.8195756,2
7.427977612,4
27.57798621,1
16.244121,3
19.65622112,3
10.16271863,5
21.75122768,2
28.7344119,1
17.82156598,3
27.38246063,1
21.9979581,2
7.388529408,4
5.132987783,4
17.02551451,3
11.10236526,5
20.03577152,3
25.70651797,1
10.16681,5
6.855309905,4
9.089149954,4
29.78692419,1
29.3003907,1
10.04968648,5
15.30440097,5
6.842974711,4
7.320619253,4
28.64123486,1
11.88727963,5
11.89085867,5
25.8899401,1
18.34746162,3
8.72077199,4
18.41748018,3
27.31017331,1
11.44738473,5
28.12698734,1
17.28749281,3
28.8401635,1
18.28493306,3
24.61948112,2
17.77205556,3
15.98285094,5
7.730807817,4
7.040651989,4
27.1413538,1
24.1490266,2
13.45007285,5
29.20992074,1
5.400763333,4
7.495167206,4
27.10673761,1
13.23718149,5
21.18163621,2
16.33476591,3
25.28042772,1
16.65677537,3
23.61063874,2
28.91370779,1
6.051116483,4
6.24386744,4
26.50530805,1
7.685860643,4
6.682329729,4
29.37425388,1
29.00515118,1
12.21178555,5
17.24506976,3
5.133841062,4
17.94432422,3
15.685086,5
23.7537615,2
8.212989162,4
15.48396579,5
8.478333551,4
29.77966889,1
29.64262558,1
10.87470187,5
11.34170751,5
22.20766445,2
22.16291213,2
6.599800853,4
28.1859721,1
15.36153078,5
23.36251403,2
10.00008429,5
27.25883928,1
9.30123676,4
25.15999263,1
11.86350739,5
5.584740182,4
9.337751807,4
22.32180592,2
21.14897216,2
27.06054948,1
16.85529936,3
9.413346325,4
7.106993798,4
14.67897234,5
18.0616699,3
26.53679389,1
15.0706915,5
13.58802651,5
11.45435914,5
23.78226321,2
18.64833709,3
9.660932813,4
26.5206114,1
19.48631035,3
19.43123695,3
29.48704468,1
29.7766018,1
10.38836531,5
26.77875305,1
10.89072526,5
29.61750195,1
8.910099823,4
13.05069261,5
22.13230891,2
26.4677816,1
25.42302588,1
17.05706025,3
26.91955467,1
28.73499129,1
18.08906354,3
26.47786233,1
14.3504288,5
23.5971563,2
9.515485092,4
26.25084659,1
13.29358441,5
20.73796834,3
28.84454084,1
27.78511899,1
11.19167938,5
13.40267341,5
7.02881751,4
18.33483198,3
27.12127635,1
6.695520679,4
6.183150778,4
10.53716694,5
8.48339079,4
11.66409665,5
26.43593936,1
29.68010495,1
13.59622044,5
13.90996905,5
24.71219525,2
24.33064663,2
28.67764386,1
17.62795434,3
27.55095459,1
25.75695084,1
29.51869148,1
23.04755424,2
7.089665515,4
5.134940117,4
29.13625804,1
26.74130862,1
24.18484772,2
27.43509348,1
21.92656394,2
24.28500089,2
23.77196714,2
15.34484131,5
24.44590229,2
6.007172963,4
8.3737483,4
8.389208943,4
29.83622126,1
16.68002539,3
19.05437079,3
18.02550848,3
23.40409706,2
7.167246369,4
8.814211031,4
25.52436959,1
12.76390662,5
26.52878615,1
28.40908827,1
26.85611694,1
18.70071589,3
27.45701437,1
21.61781841,2
29.53636504,1
15.00859152,5
11.02402182,5
10.4316613,5
28.35472129,1
17.42372599,3
28.10345398,1
28.1918617,1
14.57145618,5
8.458014657,4
29.02313626,1
17.85571299,3
29.48581037,1
28.32921079,1
26.64106853,1
22.03371342,2
8.752694891,4
21.25894029,2
14.98682289,5
22.10160167,2
7.38237717,4
26.43736701,1
12.86308051,5
11.35056964,5
26.42147229,1
22.34023107,2
14.44338655,5
26.17538674,1
29.28195588,1
18.9036718,3
29.21095363,1
6.288702655,4
13.56865146,5
6.201128193,4
21.09414621,2
20.83661918,3
9.869860619,4
21.96260379,2
12.42043219,5
21.61582043,2
28.36575199,1
10.16058976,5
10.36600484,5
23.15761461,2
17.56487012,3
21.75652856,2
29.60220521,1
25.27105843,1
29.43627756,1
22.71556812,2
12.56558208,5
27.37771185,1
21.24641394,2
29.06260455,1
23.51890911,2
16.99440146,3
10.91513525,5
22.27263989,2
26.60057519,1
29.03056322,1
20.06738717,3
7.495851328,4
6.985028126,4
8.121640513,4
12.67880815,5
26.78440883,1
15.81814024,5
25.26727638,1
19.5913673,3
27.19106374,1
6.541971191,4
22.71911714,2
6.038198751,4
6.286936142,4
